Name,Year,State,Party,Chamber,NetWorth,NetWorthRank,OSID,DistrictMedInc,District,DW Nominate,State Median Income,MedianIncome,YearlyChange,WealthGrowthIndex
Pingree Chellie,2012, Maine, D, H,40462047,14, N00013817,,,-0.503,50487.0,,5618005.0,0.38404861907890814
Pingree Chellie,2013, Maine, D, H,39960546,19, N00013817,,,-0.473,50487.0,,-501501.0,-0.20722244882817464
Pittenger Robert,2011, North Carolina, R, H,33583501,19, N00034416,69972.0,,0.0,43395.0,,0.0,-0.0563885883386638
Pittenger Robert,2012, North Carolina, R, H,54791526,10, N00034416,69972.0,,0.0,43395.0,,21208025.0,1.362979161496476
Pittenger Robert,2013, North Carolina, R, H,19300527,33, N00034416,69972.0,,0.848,43395.0,,-35490999.0,-6.913971946096738
Pitts Joe,2005, Pennsylvania, R, H,463004,258, N00001633,,,0.553,52768.0,,0.0,
Pitts Joe,2006, Pennsylvania, R, H,894081,191, N00001633,,,0.553,52768.0,,431077.0,0.0943124970318973
Pitts Joe,2007, Pennsylvania, R, H,580505,241, N00001633,,,0.553,52768.0,,-313576.0,-0.21931495717103924
Pitts Joe,2008, Pennsylvania, R, H,383506,270, N00001633,,,0.553,52768.0,,-196999.0,0.14781495674351988
Pitts Joe,2009, Pennsylvania, R, H,480503,263, N00001633,,,0.553,52768.0,,96997.0,-0.06530692556287848
Pitts Joe,2010, Pennsylvania, R, H,531003,255, N00001633,,,0.553,52768.0,,50500.0,-0.08079362415116528
Pitts Joe,2011, Pennsylvania, R, H,863504,218, N00001633,,,0.553,52768.0,,332501.0,-0.012443879182675139
Pitts Joe,2012, Pennsylvania, R, H,896004,219, N00001633,,,0.553,52768.0,,32500.0,0.03332287021354194
Pitts Joe,2013, Pennsylvania, R, H,938504,211, N00001633,,,0.832,52768.0,,42500.0,-0.10294891986060857
Pocan Mark,2011, Wisconsin, D, H,578002,253, N00033549,,,0.0,54342.0,,0.0,-0.0563885883386638
Pocan Mark,2012, Wisconsin, D, H,766002,231, N00033549,,,0.0,54342.0,,188000.0,0.043087046227808234
Pocan Mark,2013, Wisconsin, D, H,-65001,421, N00033549,,,-0.632,54342.0,,-831003.0,-0.27038103923861684
Poe Ted,2005, Texas, R, H,32003,401, N00026457,,,0.599,52169.0,,0.0,
Poe Ted,2006, Texas, R, H,11502,404, N00026457,,,0.599,52169.0,,-20501.0,-0.004686274396223245
Poe Ted,2007, Texas, R, H,73502,388, N00026457,,,0.599,52169.0,,62000.0,-0.11870424587735931
Poe Ted,2008, Texas, R, H,88504,370, N00026457,,,0.599,52169.0,,15002.0,0.18161770081793566
Poe Ted,2009, Texas, R, H,112506,361, N00026457,,,0.599,52169.0,,24002.0,-0.07945032737184439
Poe Ted,2010, Texas, R, H,136507,361, N00026457,,,0.599,52169.0,,24001.0,-0.08266220824423096
Poe Ted,2011, Texas, R, H,337007,306, N00026457,,,0.599,52169.0,,200500.0,-0.029889678002226538
Poe Ted,2012, Texas, R, H,446006,282, N00026457,,,0.599,52169.0,,108999.0,0.038126405267659993
Poe Ted,2013, Texas, R, H,254506,329, N00026457,,,0.97,52169.0,,-191500.0,-0.14780178920902973
Polis Jared,2007, Colorado, D, H,175875557,-1, N00029127,,,0.0,60727.0,,0.0,-0.13531303903828587
Polis Jared,2008, Colorado, D, H,158173566,3, N00029127,,,0.0,60727.0,,-17701991.0,-2.643288691827457
Polis Jared,2009, Colorado, D, H,176016570,3, N00029127,,,-0.357,60727.0,,17843004.0,3.373132796414264
Polis Jared,2010, Colorado, D, H,143218563,4, N00029127,,,-0.357,60727.0,,-32798007.0,-2.3971149065073494
Polis Jared,2011, Colorado, D, H,214946679,3, N00029127,,,-0.357,60727.0,,71728116.0,9.423496271938498
Polis Jared,2012, Colorado, D, H,198695706,2, N00029127,,,-0.357,60727.0,,-16250973.0,-0.9891510622337428
Polis Jared,2013, Colorado, D, H,213224215,3, N00029127,,,-0.341,60727.0,,14528509.0,2.673713768417396
Pompeo Mike,2009, Kansas, R, H,521519,255, N00030744,,,0.0,50003.0,,0.0,-0.08410091892220811
Pompeo Mike,2010, Kansas, R, H,267514,317, N00030744,,,0.0,50003.0,,-254005.0,-0.10226587590628675
Pompeo Mike,2011, Kansas, R, H,402512,293, N00030744,,,0.707,50003.0,,134998.0,-0.0385466935875498
Pompeo Mike,2012, Kansas, R, H,296011,321, N00030744,,,0.707,50003.0,,-106501.0,0.024594701530847217
Pompeo Mike,2013, Kansas, R, H,312513,314, N00030744,,,0.838,50003.0,,16502.0,-0.10793218865257546
Portman Rob,2009, Ohio, R, S,11506537,23, N00003682,,,0.393,45887.0,,0.0,-0.08410091892220811
Portman Rob,2010, Ohio, R, S,8804534,25, N00003682,,,0.393,45887.0,,-2702003.0,-0.2748871115248606
Portman Rob,2011, Ohio, R, S,14311046,16, N00003682,,,0.464,45887.0,,5506512.0,0.6713748418584227
Portman Rob,2012, Ohio, R, S,13924562,15, N00003682,,,0.464,45887.0,,-386484.0,0.0070139729584850355
Portman Rob,2013, Ohio, R, S,16868061,15, N00003682,,,0.464,45887.0,,2943499.0,0.45311146102358135
Posey Bill,2007, Florida, R, H,614506,-1, N00029662,,,0.0,47114.0,,0.0,-0.13531303903828587
Posey Bill,2008, Florida, R, H,665506,219, N00029662,,,0.0,47114.0,,51000.0,0.18735744346627609
Posey Bill,2009, Florida, R, H,547506,250, N00029662,,,0.464,47114.0,,-118000.0,-0.10696442208623272
Posey Bill,2010, Florida, R, H,523006,257, N00029662,,,0.464,47114.0,,-24500.0,-0.08608226926909146
Posey Bill,2011, Florida, R, H,698006,238, N00029662,,,0.464,47114.0,,175000.0,-0.03325986360611258
Posey Bill,2012, Florida, R, H,698006,238, N00029662,,,0.464,47114.0,,0.0,0.031282126030495926
Posey Bill,2013, Florida, R, H,679506,242, N00029662,,,0.791,47114.0,,-18500.0,-0.11464133451981237
Price David,2005, North Carolina, D, H,1920035,133, N00002260,49637.0,,-0.347,43395.0,,0.0,
Price David,2006, North Carolina, D, H,2217037,124, N00002260,49637.0,,-0.347,43395.0,,297002.0,0.06491943474979926
Price David,2007, North Carolina, D, H,4492036,68, N00002260,49637.0,,-0.347,43395.0,,2274999.0,0.4741222485796943
Price David,2008, North Carolina, D, H,1931039,116, N00002260,49637.0,,-0.347,43395.0,,-2560997.0,-0.22911543220007363
Price David,2009, North Carolina, D, H,2184540,117, N00002260,49637.0,,-0.347,43395.0,,253501.0,-0.034982945061331816
Price David,2010, North Carolina, D, H,2665539,110, N00002260,49637.0,,-0.347,43395.0,,480999.0,-0.050436871689537276
Price David,2011, North Carolina, D, H,2966040,107, N00002260,49637.0,,-0.347,43395.0,,300501.0,-0.016673131705198792
Price David,2012, North Carolina, D, H,3030040,108, N00002260,49637.0,,-0.347,43395.0,,64000.0,0.03530082226787884
Price David,2013, North Carolina, D, H,3202041,106, N00002260,49637.0,,-0.422,43395.0,,172001.0,-0.07812630689697656
Price Tom,2005, Georgia, R, H,29491808,12, N00026160,,,0.655,47958.0,,0.0,
Price Tom,2006, Georgia, R, H,11642176,32, N00026160,,,0.655,47958.0,,-17849632.0,-3.913340072036981
Price Tom,2007, Georgia, R, H,18171245,21, N00026160,,,0.655,47958.0,,6529069.0,1.6137185182910307
Price Tom,2008, Georgia, R, H,12198197,29, N00026160,,,0.655,47958.0,,-5973048.0,-0.7731538410842509
Price Tom,2009, Georgia, R, H,12387597,31, N00026160,,,0.655,47958.0,,189400.0,-0.04740305875893471
Price Tom,2010, Georgia, R, H,12204367,32, N00026160,,,0.655,47958.0,,-183230.0,-0.09727515779667041
Price Tom,2011, Georgia, R, H,18422014,32, N00026160,,,0.655,47958.0,,6217647.0,0.7653613885023245
Price Tom,2012, Georgia, R, H,8091243,52, N00026160,,,0.655,47958.0,,-10330771.0,-0.6174089762658242
Price Tom,2013, Georgia, R, H,12209091,45, N00026160,,,0.931,47958.0,,4117848.0,0.6782094194272098
Pryor Mark,2005, Arkansas, D, S,479506,82, N00013823,,,-0.251,40760.0,,0.0,
Pryor Mark,2006, Arkansas, D, S,1006003,64, N00013823,,,-0.251,40760.0,,526497.0,0.11523128131649767
Pryor Mark,2007, Arkansas, D, S,24502,99, N00013823,,,-0.243,40760.0,,-981501.0,-0.39824121800994045
Pryor Mark,2008, Arkansas, D, S,8001,99, N00013823,,,-0.243,40760.0,,-16501.0,0.17659466863140671
Pryor Mark,2009, Arkansas, D, S,8501,94, N00013823,,,-0.235,40760.0,,500.0,-0.08400403967151308
Pryor Mark,2010, Arkansas, D, S,8501,100, N00013823,,,-0.235,40760.0,,0.0,-0.08435464519723557
Pryor Mark,2011, Arkansas, D, S,40501,93, N00013823,,,-0.227,40760.0,,32000.0,-0.05215933581614015
Pryor Mark,2012, Arkansas, D, S,8501,99, N00013823,,,-0.227,40760.0,,-32000.0,0.029272777911804472
Pryor Mark,2013, Arkansas, D, S,32002,-1, N00013823,,,-0.219,40760.0,,23501.0,-0.10659062782962846
Quigley Mike,2008, Illinois, D, H,107501,360, N00030581,,,0.0,54044.0,,0.0,0.1792256896170244
Quigley Mike,2009, Illinois, D, H,75001,373, N00030581,,,-0.348,54044.0,,-32500.0,-0.09039807021738437
Quigley Mike,2010, Illinois, D, H,42500,392, N00030581,,,-0.348,54044.0,,-32501.0,-0.08664646193027181
Quigley Mike,2011, Illinois, D, H,10500,396, N00030581,,,-0.348,54044.0,,-32000.0,-0.06061784086118746
Quigley Mike,2012, Illinois, D, H,-32501,430, N00030581,,,-0.348,54044.0,,-43001.0,0.028582001703875575
Quigley Mike,2013, Illinois, D, H,-65001,421, N00030581,,,-0.335,54044.0,,-32500.0,-0.11732483952356407
Rahall Nick,2005, West Virginia, D, H,3777158,85, N00002198,,,-0.331,42581.0,,0.0,
Rahall Nick,2006, West Virginia, D, H,3488342,94, N00002198,,,-0.331,42581.0,,-288816.0,-0.0635085716643279
Rahall Nick,2007, West Virginia, D, H,4563552,66, N00002198,,,-0.331,42581.0,,1075210.0,0.15271825926106655
Rahall Nick,2008, West Virginia, D, H,2558262,103, N00002198,,,-0.331,42581.0,,-2005290.0,-0.14051008835093437
Rahall Nick,2009, West Virginia, D, H,2369540,113, N00002198,,,-0.331,42581.0,,-188722.0,-0.12066741082153905
Rahall Nick,2010, West Virginia, D, H,2445378,115, N00002198,,,-0.331,42581.0,,75838.0,-0.0790069082845251
Rahall Nick,2011, West Virginia, D, H,2318041,134, N00002198,,,-0.331,42581.0,,-127337.0,-0.07321797360305739
Rahall Nick,2012, West Virginia, D, H,2776088,119, N00002198,,,-0.331,42581.0,,458047.0,0.060043872209316715
Rahall Nick,2013, West Virginia, D, H,1310694,-1, N00002198,,,-0.221,42581.0,,-1465394.0,-0.39198042658397686
Rangel Charles B,2005, New York, D, H,962505,178, N00000964,,,-0.545,51554.0,,0.0,
Rangel Charles B,2006, New York, D, H,452508,269, N00000964,,,-0.545,51554.0,,-509997.0,-0.11199775241104969
Rangel Charles B,2007, New York, D, H,1789012,131, N00000964,,,-0.545,51554.0,,1336504.0,0.22271467861898828
Rangel Charles B,2008, New York, D, H,1454507,145, N00000964,,,-0.545,51554.0,,-334505.0,0.12589015390439828
Rangel Charles B,2009, New York, D, H,904506,193, N00000964,,,-0.545,51554.0,,-550001.0,-0.19066828844523098
Rangel Charles B,2010, New York, D, H,1284510,166, N00000964,,,-0.545,51554.0,,380004.0,-0.05755856120533666
Rangel Charles B,2011, New York, D, H,1830117,156, N00000964,,,-0.545,51554.0,,545607.0,0.01572109231935379
Rangel Charles B,2012, New York, D, H,1811508,156, N00000964,,,-0.545,51554.0,,-18609.0,0.030113627307348137
Rangel Charles B,2013, New York, D, H,1741510,154, N00000964,,,-0.388,51554.0,,-69998.0,-0.12451241599718414
Reed Jack,2005, Rhode Island, D, S,492013,81, N00000362,,,-0.474,55159.0,,0.0,
Reed Jack,2006, Rhode Island, D, S,522015,82, N00000362,,,-0.474,55159.0,,30002.0,0.0063854229704207715
Reed Jack,2007, Rhode Island, D, S,515516,83, N00000362,,,-0.477,55159.0,,-6499.0,-0.13705401559881591
Reed Jack,2008, Rhode Island, D, S,406015,87, N00000362,,,-0.477,55159.0,,-109501.0,0.16176617631806542
Reed Jack,2009, Rhode Island, D, S,466015,78, N00000362,,,-0.479,55159.0,,60000.0,-0.07247540883880577
Reed Jack,2010, Rhode Island, D, S,568521,84, N00000362,,,-0.479,55159.0,,102506.0,-0.07712640711112703
Reed Jack,2011, Rhode Island, D, S,570022,75, N00000362,,,-0.482,55159.0,,1501.0,-0.05619020996252918
Reed Jack,2012, Rhode Island, D, S,608523,79, N00000362,,,-0.482,55159.0,,38501.0,0.033699685777925294
Reed Jack,2013, Rhode Island, D, S,705526,75, N00000362,,,-0.485,55159.0,,97003.0,-0.09250184320207439
Reed Tom,2009, New York, R, H,1378509,155, N00030949,,,0.362,51554.0,,0.0,-0.08410091892220811
Reed Tom,2010, New York, R, H,1297505,164, N00030949,,,0.362,51554.0,,-81004.0,-0.0900666639856688
Reed Tom,2011, New York, R, H,422504,282, N00030949,,,0.362,51554.0,,-875001.0,-0.17203234416556126
Reed Tom,2012, New York, R, H,497505,266, N00030949,,,0.362,51554.0,,75001.0,0.03599159847580774
Reed Tom,2013, New York, R, H,364003,299, N00030949,,,0.651,51554.0,,-133502.0,-0.13668479469420183
Reichert Dave,2005, Washington, R, H,353504,288, N00026885,,,0.208,60692.0,,0.0,
Reichert Dave,2006, Washington, R, H,361505,291, N00026885,,,0.208,60692.0,,8001.0,0.0015621765540982763
Reichert Dave,2007, Washington, R, H,394005,278, N00026885,,,0.208,60692.0,,32500.0,-0.12660681681683245
Reichert Dave,2008, Washington, R, H,369505,276, N00026885,,,0.208,60692.0,,-24500.0,0.17531925884630548
Reichert Dave,2009, Washington, R, H,361505,289, N00026885,,,0.208,60692.0,,-8000.0,-0.08565098693332841
Reichert Dave,2010, Washington, R, H,361505,297, N00026885,,,0.208,60692.0,,0.0,-0.08435464519723557
Reichert Dave,2011, Washington, R, H,380003,299, N00026885,,,0.208,60692.0,,18498.0,-0.053943816052362474
Reichert Dave,2012, Washington, R, H,380003,298, N00026885,,,0.208,60692.0,,0.0,0.031282126030495926
Reichert Dave,2013, Washington, R, H,487601,270, N00026885,,,0.557,60692.0,,107598.0,-0.09047100495102087
Reid Harry,2005, Nevada, D, S,3707027,35, N00009922,,,-0.365,47371.0,,0.0,
Reid Harry,2006, Nevada, D, S,3340027,41, N00009922,,,-0.365,47371.0,,-367000.0,-0.08064873337578456
Reid Harry,2007, Nevada, D, S,4436027,35, N00009922,,,-0.381,47371.0,,1096000.0,0.15828756264519017
Reid Harry,2008, Nevada, D, S,4567528,32, N00009922,,,-0.381,47371.0,,131501.0,0.2001930183019351
Reid Harry,2009, Nevada, D, S,4884528,36, N00009922,,,-0.397,47371.0,,317000.0,-0.022679473981565727
Reid Harry,2010, Nevada, D, S,6806026,31, N00009922,,,-0.397,47371.0,,1921498.0,0.05114030169349656
Reid Harry,2011, Nevada, D, S,4491032,31, N00009922,,,-0.412,47371.0,,-2314994.0,-0.3623477825301364
Reid Harry,2012, Nevada, D, S,4372030,32, N00009922,,,-0.412,47371.0,,-119002.0,0.02380973712985466
Reid Harry,2013, Nevada, D, S,4522029,33, N00009922,,,-0.428,47371.0,,149999.0,-0.08234362668930119
Renacci Jim,2009, Ohio, R, H,28434088,15, N00031127,,,0.0,45887.0,,0.0,-0.08410091892220811
Renacci Jim,2010, Ohio, R, H,42060709,10, N00031127,,,0.0,45887.0,,13626621.0,0.8765301898091683
Renacci Jim,2011, Ohio, R, H,39382837,14, N00031127,,,0.42,45887.0,,-2677872.0,-0.41030724180727196
Renacci Jim,2012, Ohio, R, H,39634731,16, N00031127,,,0.42,45887.0,,251894.0,0.04709908649954798
Renacci Jim,2013, Ohio, R, H,52011811,12, N00031127,,,0.717,45887.0,,12377080.0,2.26133016222336
Ribble Reid,2009, Wisconsin, R, H,1698905,135, N00030968,,,0.0,54342.0,,0.0,-0.08410091892220811
Ribble Reid,2010, Wisconsin, R, H,3845064,81, N00030968,,,0.0,54342.0,,2146159.0,0.06698233237134206
Ribble Reid,2011, Wisconsin, R, H,3038007,106, N00030968,,,0.637,54342.0,,-807057.0,-0.16305258374711293
Ribble Reid,2012, Wisconsin, R, H,3528509,101, N00030968,,,0.637,54342.0,,490502.0,0.06208179074657082
Ribble Reid,2013, Wisconsin, R, H,1200014,188, N00030968,,,0.935,54342.0,,-2328495.0,-0.5574187017441977
Rice Tom,2011, South Carolina, R, H,4296506,77, N00033832,,,0.0,43437.0,,0.0,-0.0563885883386638
Rice Tom,2012, South Carolina, R, H,5020509,76, N00033832,,,0.0,43437.0,,724003.0,0.07674381559227623
Rice Tom,2013, South Carolina, R, H,5037009,74, N00033832,,,0.85,43437.0,,16500.0,-0.10793257201043314
Richmond Cedric,2009, Louisiana, D, H,52564,383, N00030184,,,0.0,40462.0,,0.0,-0.08410091892220811
Richmond Cedric,2010, Louisiana, D, H,19001,405, N00030184,,,0.0,40462.0,,-33563.0,-0.08672134914514165
Richmond Cedric,2011, Louisiana, D, H,27502,392, N00030184,,,-0.483,40462.0,,8501.0,-0.05526506097322713
Richmond Cedric,2012, Louisiana, D, H,27002,401, N00030184,,,-0.483,40462.0,,-500.0,0.03125072996614137
Richmond Cedric,2013, Louisiana, D, H,27002,394, N00030184,,,-0.399,40462.0,,0.0,-0.11109527433628336
Rigell Scott,2009, Virginia, R, H,29909039,14, N00030962,,,0.0,66015.0,,0.0,-0.08410091892220811
Rigell Scott,2010, Virginia, R, H,21969526,21, N00030962,,,0.0,66015.0,,-7939513.0,-0.6442115340793876
Rigell Scott,2011, Virginia, R, H,29494036,20, N00030962,,,0.451,66015.0,,7524510.0,0.9380818147317879
Rigell Scott,2012, Virginia, R, H,38247537,17, N00030962,,,0.451,66015.0,,8753501.0,0.5809330874778015
Rigell Scott,2013, Virginia, R, H,33113029,21, N00030962,,,0.804,66015.0,,-5134508.0,-1.0952722678936477
Risch James E,2007, Idaho, R, S,56350027,-1, N00029441,,,0.0,49847.0,,0.0,-0.13531303903828587
Risch James E,2008, Idaho, R, S,53333525,7, N00029441,,,0.0,49847.0,,-3016502.0,-0.3017439525354341
Risch James E,2009, Idaho, R, S,54525027,8, N00029441,,,0.803,49847.0,,1191502.0,0.1467627230010262
Risch James E,2010, Idaho, R, S,54096027,9, N00029441,,,0.803,49847.0,,-429000.0,-0.11460569527177329
Risch James E,2011, Idaho, R, S,53442028,6, N00029441,,,0.803,49847.0,,-653999.0,-0.14282380460359964
Risch James E,2012, Idaho, R, S,53533528,5, N00029441,,,0.803,49847.0,,91500.0,0.03702760580737931
Risch James E,2013, Idaho, R, S,53630527,5, N00029441,,,0.803,49847.0,,96999.0,-0.09250260991778975
Roberts Pat,2005, Kansas, R, S,1429533,60, N00005285,,,0.521,50003.0,,0.0,
Roberts Pat,2006, Kansas, R, S,1706039,54, N00005285,,,0.521,50003.0,,276506.0,0.060426127238824956
Roberts Pat,2007, Kansas, R, S,1648530,55, N00005285,,,0.559,50003.0,,-57509.0,-0.1507187662300879
Roberts Pat,2008, Kansas, R, S,1429530,63, N00005285,,,0.559,50003.0,,-219000.0,0.14430698191141425
Roberts Pat,2009, Kansas, R, S,1262026,62, N00005285,,,0.598,50003.0,,-167504.0,-0.11655624293904521
Roberts Pat,2010, Kansas, R, S,1220023,66, N00005285,,,0.598,50003.0,,-42003.0,-0.08731649800907894
Roberts Pat,2011, Kansas, R, S,1793518,55, N00005285,,,0.636,50003.0,,573495.0,0.019406885892733153
Roberts Pat,2012, Kansas, R, S,1695514,55, N00005285,,,0.636,50003.0,,-98004.0,0.02512824624848851
Roberts Pat,2013, Kansas, R, S,2802016,50, N00005285,,,0.674,50003.0,,1106502.0,0.10099784378237783
Roby Martha,2009, Alabama, R, H,268510,308, N00030768,41862.0,,0.0,43196.0,,0.0,-0.08410091892220811
Roby Martha,2010, Alabama, R, H,482511,271, N00030768,41862.0,,0.0,43196.0,,214001.0,-0.06926430727881798
Roby Martha,2011, Alabama, R, H,649514,242, N00030768,41862.0,,0.381,43196.0,,167003.0,-0.0343167802443195
Roby Martha,2012, Alabama, R, H,948512,216, N00030768,41862.0,,0.381,43196.0,,298998.0,0.0500568469302618
Roby Martha,2013, Alabama, R, H,1107018,194, N00030768,41862.0,,0.441,43196.0,,158506.0,-0.08071301404166435
Rockefeller Jay,2005, West Virginia, D, S,89864511,4, N00001685,,,-0.377,42581.0,,0.0,
Rockefeller Jay,2006, West Virginia, D, S,90713012,4, N00001685,,,-0.377,42581.0,,848501.0,0.1858237379794452
Rockefeller Jay,2007, West Virginia, D, S,93715011,4, N00001685,,,-0.383,42581.0,,3001999.0,0.6688737425795913
Rockefeller Jay,2008, West Virginia, D, S,94306011,4, N00001685,,,-0.383,42581.0,,591000.0,0.27345836657599976
Rockefeller Jay,2009, West Virginia, D, S,98832010,4, N00001685,,,-0.388,42581.0,,4525999.0,0.7928498646106071
Rockefeller Jay,2010, West Virginia, D, S,99057011,4, N00001685,,,-0.388,42581.0,,225001.0,-0.0684886393281888
Rockefeller Jay,2011, West Virginia, D, S,102706012,2, N00001685,,,-0.394,42581.0,,3649001.0,0.4258784955345029
Rockefeller Jay,2012, West Virginia, D, S,101290515,3, N00001685,,,-0.394,42581.0,,-1415497.0,-0.05759994378086031
Rockefeller Jay,2013, West Virginia, D, S,110710015,-1, N00001685,,,-0.4,42581.0,,9419500.0,1.694424395866508
Roe Phil,2007, Tennessee, R, H,4031003,-1, N00028463,,,0.0,43303.0,,0.0,-0.13531303903828587
Roe Phil,2008, Tennessee, R, H,3406065,82, N00028463,,,0.0,43303.0,,-624938.0,0.07958172908675686
Roe Phil,2009, Tennessee, R, H,5612686,57, N00028463,,,0.481,43303.0,,2206621.0,0.34345065917358125
Roe Phil,2010, Tennessee, R, H,2611377,112, N00028463,,,0.481,43303.0,,-3001309.0,-0.29599275440040745
Roe Phil,2011, Tennessee, R, H,2475689,130, N00028463,,,0.481,43303.0,,-135688.0,-0.07432167634729472
Roe Phil,2012, Tennessee, R, H,4234362,87, N00028463,,,0.481,43303.0,,1758673.0,0.141712947403729
Roe Phil,2013, Tennessee, R, H,3495733,102, N00028463,,,0.759,43303.0,,-738629.0,-0.25267488986600545
Rogers Hal,2005, Kentucky, R, H,4002142,84, N00003473,,,0.332,41707.0,,0.0,
Rogers Hal,2006, Kentucky, R, H,4133193,80, N00003473,,,0.332,41707.0,,131051.0,0.028538244529575894
Rogers Hal,2007, Kentucky, R, H,3979020,79, N00003473,,,0.332,41707.0,,-154173.0,-0.17661348207053637
Rogers Hal,2008, Kentucky, R, H,3648119,78, N00003473,,,0.332,41707.0,,-330901.0,0.12646479784307874
Rogers Hal,2009, Kentucky, R, H,3655415,81, N00003473,,,0.332,41707.0,,7296.0,-0.08268725689606637
Rogers Hal,2010, Kentucky, R, H,3683842,86, N00003473,,,0.332,41707.0,,28427.0,-0.08235010766700507
Rogers Hal,2011, Kentucky, R, H,3820286,83, N00003473,,,0.332,41707.0,,136444.0,-0.038355584239188265
Rogers Hal,2012, Kentucky, R, H,3762740,98, N00003473,,,0.332,41707.0,,-57546.0,0.0276686901918016
Rogers Hal,2013, Kentucky, R, H,3828618,96, N00003473,,,0.534,41707.0,,65878.0,-0.09846784986220092
Rogers Mike,2005, Michigan, R, H,456003,263, N00009668,61456.0,,0.414,50056.0,,0.0,
Rogers Mike,2006, Michigan, R, H,154004,349, N00009668,61456.0,,0.414,50056.0,,-301999.0,-0.06639866109237115
Rogers Mike,2007, Michigan, R, H,32002,406, N00009668,61456.0,,0.414,50056.0,,-122002.0,-0.1679953936063401
Rogers Mike,2008, Michigan, R, H,32002,399, N00009668,61456.0,,0.414,50056.0,,0.0,0.1792256896170244
Rogers Mike,2009, Michigan, R, H,124003,357, N00009668,61456.0,,0.414,50056.0,,92001.0,-0.06627494303582313
Rogers Mike,2010, Michigan, R, H,263506,319, N00009668,61456.0,,0.414,50056.0,,139503.0,-0.07451755373208817
Rogers Mike,2011, Michigan, R, H,302008,313, N00009668,61456.0,,0.414,50056.0,,38502.0,-0.051300004569219876
Rogers Mike,2012, Michigan, R, H,351008,306, N00009668,61456.0,,0.414,50056.0,,49000.0,0.03435894033724222
Rogers Mike,2013, Michigan, R, H,725870,-1, N00009668,61456.0,,0.67,50056.0,,374862.0,-0.03924212771368568
Rogers Mike D,2005, Alabama, R, H,2961020,98, N00024759,40990.0,,0.346,43196.0,,0.0,
Rogers Mike D,2006, Alabama, R, H,4830510,69, N00024759,40990.0,,0.346,43196.0,,1869490.0,0.4096536336821264
Rogers Mike D,2007, Alabama, R, H,2681008,104, N00024759,40990.0,,0.346,43196.0,,-2149502.0,-0.7111297183447047
Rogers Mike D,2008, Alabama, R, H,2181008,112, N00024759,40990.0,,0.346,43196.0,,-500000.0,0.09950261266357659
Rogers Mike D,2009, Alabama, R, H,2382010,112, N00024759,40990.0,,0.346,43196.0,,201002.0,-0.04515507262580748
Rogers Mike D,2010, Alabama, R, H,2252509,123, N00024759,40990.0,,0.346,43196.0,,-129501.0,-0.09348644294945634
Rogers Mike D,2011, Alabama, R, H,2595510,122, N00024759,40990.0,,0.346,43196.0,,343001.0,-0.011056155698722064
Rogers Mike D,2012, Alabama, R, H,2518011,128, N00024759,40990.0,,0.346,43196.0,,-77499.0,0.02641579884766877
Rogers Mike D,2013, Alabama, R, H,2293010,129, N00024759,40990.0,,0.459,43196.0,,-225001.0,-0.1542232250040787
Rohrabacher Dana,2005, California, R, H,346213,291, N00007151,,,0.622,56883.0,,0.0,
Rohrabacher Dana,2006, California, R, H,355223,294, N00007151,,,0.622,56883.0,,9010.0,0.0017833781192121074
Rohrabacher Dana,2007, California, R, H,587873,239, N00007151,,,0.622,56883.0,,232650.0,-0.07298988212071224
Rohrabacher Dana,2008, California, R, H,463504,253, N00007151,,,0.622,56883.0,,-124369.0,0.15939553090177772
Rohrabacher Dana,2009, California, R, H,342500,292, N00007151,,,0.622,56883.0,,-121004.0,-0.10754647262440839
Rohrabacher Dana,2010, California, R, H,375000,294, N00007151,,,0.622,56883.0,,32500.0,-0.08206289897946756
Rohrabacher Dana,2011, California, R, H,183001,343, N00007151,,,0.622,56883.0,,-191999.0,-0.0817639713096644
Rohrabacher Dana,2012, California, R, H,150501,365, N00007151,,,0.622,56883.0,,-32500.0,0.02924138184744992
Rohrabacher Dana,2013, California, R, H,138001,362, N00007151,,,1.037,56883.0,,-12500.0,-0.11349126094677593
Rokita Todd,2009, Indiana, R, H,429011,275, N00031741,,,0.0,47805.0,,0.0,-0.08410091892220811
Rokita Todd,2010, Indiana, R, H,478515,272, N00031741,,,0.0,47805.0,,49504.0,-0.08086385735833133
Rokita Todd,2011, Indiana, R, H,715525,235, N00031741,,,0.658,47805.0,,237010.0,-0.02506436520230971
Rokita Todd,2012, Indiana, R, H,741523,235, N00031741,,,0.658,47805.0,,25998.0,0.03291459579267532
Rokita Todd,2013, Indiana, R, H,753024,226, N00031741,,,0.842,47805.0,,11501.0,-0.10889077497570133
Rooney Tom,2007, Florida, R, H,-33496,-1, N00029018,,,0.0,47114.0,,0.0,-0.13531303903828587
Rooney Tom,2008, Florida, R, H,141505,348, N00029018,,,0.0,47114.0,,175001.0,0.20712892599688507
Rooney Tom,2009, Florida, R, H,149005,342, N00029018,,,0.492,47114.0,,7500.0,-0.08264773016178281
Rooney Tom,2010, Florida, R, H,3848506,80, N00029018,,,0.492,47114.0,,3699501.0,0.1765166601682711
Rooney Tom,2011, Florida, R, H,3466007,91, N00029018,,,0.492,47114.0,,-382499.0,-0.10694124023281303
Rooney Tom,2012, Florida, R, H,11896116,41, N00029018,,,0.492,47114.0,,8430109.0,0.5606266153903057
